"130","12"
"130","293"
"130","511"
"130","547"
"130","465"
"130","21"
"131","629"
"131","501"
"131","46"
"131","147"
"131","388"
"131","569"
"131","165"
"131","204"
"131","417"
"131","758"
"131","507"
"131","334"
"131","477"
"131","65"
"132","525"
"132","81"
"132","30"
"132","278"
"132","498"
"133","316"
"133","375"
"133","687"
"133","475"
"133","565"
"133","191"
"133","381"
"133","546"
"133","494"
"134","629"
"134","615"
"134","575"
"134","50"
"134","196"
"134","12"
"134","162"
"134","577"
"134","483"
"134","374"
"135","458"
"136","476"
"136","724"
"136","736"
"136","476"
"136","417"
"136","683"
"136","282"
"136","439"
"136","61"
"136","70"
"137","200"
"137","458"
"137","569"
"137","254"
"137","651"
"137","492"
"137","73"
"137","505"
"137","65"
"138","525"
"138","99"
"138","67"
"138","112"
"138","527"
"138","705"
"138","338"
"138","523"
"138","609"
"139","231"
"139","353"
"139","607"
"139","582"
"139","370"
"139","684"
"139","417"
"139","439"
"139","639"
"139","271"
"139","695"
"139","389"
"139","509"
"139","19"
"139","376"
"139","347"
"140","117"
"140","429"
"140","417"
"140","113"
"140","689"
"140","86"
"140","285"
"141","353"
"141","458"
"141","579"
"141","164"
"141","581"
"141","160"
"141","278"
"142","629"
"142","569"
"142","10"
"142","735"
"142","417"
"142","323"
"142","428"
"143","458"
"143","607"
"143","283"
"143","405"
"143","417"
"143","563"
"143","33"
"143","543"
"144","458"
"145","525"
"145","59"
"145","722"
"145","417"
"145","286"
"145","243"
"145","688"
"145","225"
"145","35"
"146","135"
"146","607"
"146","242"
"146","620"
"146","75"
"146","135"
"146","417"
"146","527"
"146","260"
"146","595"
"146","310"
"147","407"
"147","231"
"147","353"
"147","458"
"147","607"
"147","315"
"147","417"
"147","439"
"147","61"
"147","540"
"147","7"
"147","129"
"147","65"
"148","615"
"148","375"
"148","295"
"148","172"
"148","475"
"148","546"
"149","615"
"149","231"
"149","276"
"149","330"
"149","346"
"149","693"
"149","475"
"149","32"
"149","423"
"149","580"
"149","58"
"150","548"
"150","17"
"150","296"
"150","545"
"150","320"
"150","456"
"150","560"
"150","569"
"150","451"
"150","687"
"150","434"
"150","78"
"150","602"
"150","168"
"150","417"
"150","439"
"150","527"
"150","427"
"150","752"
"150","90"
"150","395"
"150","361"
"150","626"
"150","286"
"150","277"
"150","182"
"150","65"
"151","615"
"151","200"
"151","751"
"151","607"
"151","697"
"151","544"
"151","566"
"151","264"
"151","417"
"151","280"
"151","634"
"151","528"
"151","27"
"151","484"
"152","525"
"152","670"
"152","507"
"152","672"
"152","706"
"152","406"
